left ear accuracy score,left ear latitude,left ear longitude,left hip accuracy score,left hip latitude,left hip longitude,nose accuracy score,nose latitude,nose longitude,right elbow accuracy score,right elbow latitude,right elbow longitude,right shoulder accuracy score,right shoulder latitude,right shoulder longitude,right ear accuracy score,right ear latitude,right ear longitude,left shoulder accuracy score,left shoulder latitude,left shoulder longitude,left elbow accuracy score,left elbow latitude,left elbow longitude,right hip accuracy score,right hip latitude,right hip longitude,right knee accuracy score,right knee latitude,right knee longitude,left eye accuracy score,left eye latitude,left eye longitude,left wrist accuracy score,left wrist latitude,left wrist longitude,left knee accuracy score,left knee latitude,left knee longitude,right eye accuracy score,right eye latitude,right eye longitude,right ankle accuracy score,right ankle latitude,right ankle longitude,left ankle accuracy score,left ankle latitude,left ankle longitude,right wrist accuracy score,right wrist latitude,right wrist longitude
0.9483627676963806,101.52377,363.09094,0.9225373268127441,284.47058,362.19608,0.9974687099456787,98.10211,340.67184,0.9714979529380798,231.52516,284.5985,0.9933857321739197,164.62376,295.6784,0.9209052920341492,96.86363,318.5646,0.9963885545730591,162.17862,382.3835,0.9445831775665283,232.01688,393.31848,0.9231071472167969,279.41614,308.28687,0.8642322421073914,392.18646,303.62253,0.9974687099456787,91.57062,350.37488,0.9657793641090393,296.91043,393.20462,0.9331289529800415,396.73206,379.6015,0.9974687099456787,89.17929,332.26132,0.4578859508037567,480.0,300.4118,0.26931634545326233,472.20233,378.80423,0.9791548848152161,293.76367,285.2612
0.9318251013755798,101.38845,364.57895,0.9311840534210205,285.64706,360.62744,0.9974687099456787,98.98976,342.0313,0.973328709602356,231.30556,287.0278,0.9917759895324707,165.46574,296.63638,0.936812698841095,96.388535,319.52106,0.9963321089744568,161.29016,384.37186,0.9505181908607483,233.1362,395.82022,0.8660823106765747,271.71045,311.35715,0.8719486594200134,391.31454,305.78665,0.9974687099456787,92.63157,352.0,0.9674144983291626,296.4901,396.7863,0.9060878753662109,396.69403,380.76636,0.9974687099456787,88.993706,333.75052,0.5043914318084717,480.0,299.53635,0.2876124978065491,473.18564,380.4865,0.9812925457954407,294.40192,286.61166
0.9478619694709778,101.26528,365.18982,0.936661958694458,287.60785,362.9804,0.9974687099456787,98.75466,342.2344,0.9719512462615967,232.4062,287.80283,0.9924116730690002,165.46416,298.0177,0.9359774589538574,96.00001,319.99997,0.9974193572998047,160.39229,384.42572,0.9432987570762634,231.8532,396.7511,0.902247965335846,282.07498,309.19003,0.785981297492981,391.80313,306.14255,0.9974687099456787,92.608574,352.31354,0.9677286744117737,296.8779,397.55728,0.8369074463844299,396.9055,381.13272,0.9974687099456787,88.83345,334.0,0.532546877861023,480.0,299.5408,0.2484969198703766,474.02695,380.88486,0.9796374440193176,294.5381,286.24963
0.9598901867866516,100.68583,365.14902,0.9259175062179565,288.39215,363.7647,0.9974687099456787,98.36504,342.369,0.9738553762435913,231.41263,288.4596,0.9930464625358582,164.82697,299.29825,0.941570520401001,95.25543,320.38184,0.9970687031745911,160.31087,385.54114,0.9525832533836365,231.21806,397.51968,0.835324764251709,275.01175,310.3931,0.8071111440658569,391.83908,306.3953,0.9974687099456787,92.572296,352.49274,0.9681535363197327,297.22217,398.87366,0.8777732849121094,396.75317,380.53546,0.9974687099456787,88.393715,334.16837,0.5425015687942505,480.0,299.24274,0.26205161213874817,473.9174,381.14188,0.9799813628196716,293.79828,286.83728
0.960921049118042,99.94135,366.15112,0.9469242691993713,290.35294,364.94116,0.9974687099456787,97.17321,343.40323,0.9730682373046875,230.92493,289.70728,0.9935675263404846,164.23582,299.79938,0.958189845085144,95.22957,320.4325,0.9968600273132324,159.86546,386.27142,0.9552792310714722,231.79788,398.75342,0.826288104057312,272.41003,311.45926,0.777930498123169,392.8878,306.3986,0.9974687099456787,91.16864,353.616,0.9700560569763184,298.17603,400.753,0.8133618831634521,398.28928,381.50583,0.9974687099456787,87.51376,334.9728,0.5238280892372131,480.0,299.24307,0.24073860049247742,473.636,381.59744,0.9818774461746216,294.40005,287.6154
0.954760730266571,99.39805,365.53818,0.9440807700157166,290.7451,364.549,0.9974687099456787,96.97051,343.2428,0.9786607027053833,231.79881,287.85928,0.993493378162384,163.76942,298.29208,0.9682097434997559,94.855774,319.59775,0.9973136782646179,159.96848,385.58646,0.9539514183998108,231.32326,397.80524,0.8030599355697632,272.8264,311.02454,0.7420558333396912,392.5884,305.99475,0.9974687099456787,90.941284,353.21112,0.9728867411613464,297.76752,400.2424,0.8353135585784912,398.0005,381.1111,0.9974687099456787,87.550385,334.97195,0.5735191106796265,480.0,299.6716,0.2618790864944458,473.70102,381.40942,0.9792788028717041,294.72473,287.2487
0.9534522294998169,99.14102,364.72714,0.9377090334892273,290.35294,363.7647,0.9974687099456787,97.02948,342.14584,0.9729340076446533,230.50143,287.92462,0.993553638458252,163.30681,297.42456,0.9628289937973022,94.13954,319.1112,0.9974230527877808,159.89932,384.8552,0.9589909315109253,231.55994,397.3198,0.7831209897994995,270.74426,310.43503,0.7146517038345337,392.3453,305.60397,0.9974687099456787,91.47123,352.11447,0.9777228832244873,297.90417,400.07886,0.845431387424469,397.5601,380.45953,0.9974687099456787,87.51931,333.97025,0.5263683795928955,480.0,299.09937,0.25840798020362854,473.06696,381.58807,0.9782298803329468,293.95184,286.2525
0.9548869132995605,98.89802,363.1814,0.8352315425872803,273.4702,366.84924,0.9974687099456787,96.51251,340.50165,0.9686242938041687,230.6952,286.69272,0.9939835667610168,163.13141,294.75714,0.9492212533950806,95.27126,318.56683,0.9971428513526917,160.08589,383.2944,0.9128155708312988,231.66756,394.48212,0.9187220931053162,291.52942,309.4902,0.7008572220802307,391.87735,305.21555,0.9974687099456787,90.33474,350.41403,0.9463291764259338,292.64664,400.53528,0.8583447337150574,396.73468,381.10938,0.9974687099456787,87.54699,332.37476,0.47890350222587585,480.0,299.6637,0.26388123631477356,472.9865,379.64838,0.966929018497467,296.42365,283.73953
0.9585569500923157,99.03513,363.04565,0.9451306462287903,288.0,361.80392,0.9974687099456787,95.73997,340.00867,0.9577479958534241,230.79524,285.60025,0.995641827583313,162.65671,295.72113,0.9567607045173645,94.80613,317.68503,0.9971694350242615,160.94862,383.30426,0.9061760902404785,231.22871,394.57483,0.8165752291679382,269.5506,309.5514,0.8533614873886108,391.49564,304.96036,0.9974687099456787,89.68639,350.2199,0.9339874386787415,293.15955,402.14505,0.8997982740402222,397.04703,380.44934,0.9974687099456787,87.07385,331.9029,0.5086802244186401,480.0,300.52042,0.2821977436542511,472.70554,379.38367,0.9659854769706726,293.85507,278.52676
0.9594691395759583,98.96508,362.77557,0.9440683722496033,288.0,361.0196,0.9974687099456787,95.7218,339.9465,0.9630715847015381,231.64525,285.5822,0.9958646297454834,162.7259,295.57513,0.9522724747657776,94.7437,317.62042,0.997137188911438,160.05688,382.72235,0.9206969738006592,230.99579,394.49295,0.7445375919342041,267.56168,309.36227,0.5849428176879883,390.37405,305.3957,0.9974687099456787,89.490944,350.0049,0.9386422038078308,292.94772,401.69644,0.8782212734222412,395.75604,379.28415,0.9974687099456787,87.12536,331.50336,0.524592399597168,480.0,300.09204,0.3193856477737427,473.09195,379.50616,0.9557121992111206,291.69357,280.23618
0.9634978175163269,98.68695,362.91385,0.9378661513328552,287.2157,360.2353,0.9974687099456787,95.354294,339.05872,0.9607903957366943,230.63162,286.38077,0.9963668584823608,162.08926,294.98782,0.9440745115280151,94.02773,317.59735,0.9971438050270081,160.12561,382.70184,0.9196962118148804,230.39539,394.0767,0.8611851334571838,269.9357,309.5416,0.5904943943023682,390.46848,305.333,0.9974687099456787,89.50276,349.81702,0.9416112899780273,293.5279,401.6508,0.8287100791931152,395.79248,379.22446,0.9974687099456787,86.756516,331.2439,0.5067309737205505,480.0,299.78113,0.31698644161224365,474.08188,379.68866,0.9551314115524292,291.9744,279.47894
0.966899573802948,98.371185,362.5984,0.9467466473579407,288.0,359.84314,0.9974687099456787,95.70069,338.9781,0.9656079411506653,231.91635,285.12854,0.9968589544296265,161.47243,294.36206,0.9584660530090332,93.326096,317.02405,0.9968906044960022,160.23744,381.65265,0.9087643027305603,232.95328,393.60687,0.2727436125278473,258.5689,305.50775,0.5674763321876526,390.47366,305.62097,0.9974687099456787,89.55287,349.6175,0.9556994438171387,295.2483,400.9234,0.8509023189544678,396.47467,379.09198,0.9974687099456787,86.86678,330.96472,0.4943358302116394,480.0,300.51852,0.3051316440105438,473.49338,379.74023,0.9549150466918945,292.78183,278.62933
0.9687999486923218,98.56285,362.15744,0.9441000819206238,288.39215,359.451,0.9974687099456787,96.8095,338.38892,0.9688211679458618,230.58096,285.06607,0.9965810179710388,160.61224,294.3489,0.9580093026161194,93.15693,316.47153,0.9967341423034668,160.57271,381.14374,0.909508228302002,233.23677,393.69098,0.7651058435440063,267.42578,308.2698,0.6364910006523132,391.33475,304.21228,0.9974687099456787,90.357346,349.36432,0.9561689496040344,294.70493,401.33438,0.8708313703536987,396.78705,378.9391,0.9974687099456787,87.51963,330.55203,0.5010058879852295,480.0,300.52045,0.3118061125278473,474.30084,378.88388,0.957748293876648,293.2493,278.17886
0.9728689193725586,98.01021,361.74826,0.8215803503990173,284.47058,361.41177,0.9974687099456787,95.007904,338.46948,0.9666533470153809,227.56606,282.71442,0.9961732029914856,161.74644,294.05908,0.9666832089424133,93.307816,316.23526,0.9966778755187988,160.82143,380.8082,0.9133515357971191,230.64859,396.30408,0.5965310335159302,265.64304,308.096,0.7584130167961121,393.44867,303.45837,0.9974687099456787,89.108635,348.79025,0.8185400366783142,293.95984,405.42563,0.9120284914970398,398.10593,379.6086,0.9974687099456787,86.49535,330.13477,0.502751350402832,480.0,299.9828,0.2912135124206543,473.0635,378.82114,0.910443127155304,293.9954,272.0489
0.9676049947738647,98.55395,361.35873,0.5540410876274109,264.4603,365.79623,0.9974687099456787,95.68459,338.10938,0.9724961519241333,223.5165,279.62283,0.9966946840286255,159.89372,294.38535,0.967052161693573,94.39839,315.57816,0.9966416358947754,160.00836,380.1519,0.9112973809242249,226.68304,397.93533,0.9110002517700195,283.29413,302.43137,0.7839914560317993,393.3657,303.57422,0.9974687099456787,89.49797,348.56256,0.7715827822685242,290.95126,412.10345,0.9030520915985107,395.36548,379.8868,0.9974687099456787,87.38955,329.26154,0.49970734119415283,480.0,300.42233,0.3272497057914734,474.06125,379.5075,0.952494740486145,297.37366,266.2607
0.9713790416717529,98.70755,361.4945,0.8373382687568665,286.43137,348.549,0.9974687099456787,96.058334,338.11426,0.9713937640190125,222.59743,279.94553,0.9965969920158386,159.639,294.18317,0.9637429118156433,94.40844,315.5656,0.996142566204071,160.11095,380.11044,0.904303252696991,225.79056,397.2643,0.6858955025672913,264.45132,308.28918,0.8208447098731995,392.4625,303.68167,0.9974687099456787,89.9464,348.55133,0.7659433484077454,290.4786,411.1569,0.9229688048362732,397.35275,379.42456,0.9974687099456787,87.50288,329.45068,0.5511818528175354,480.0,300.09747,0.2935539782047272,471.903,379.3592,0.9439154863357544,294.7844,267.31427
0.9691072702407837,98.729164,361.08142,0.7778567671775818,286.5098,362.58823,0.9974687099456787,95.689705,337.74207,0.9703662991523743,226.65805,279.60648,0.9963746666908264,160.59294,293.49136,0.9681313037872314,94.40028,315.2135,0.9968128800392151,161.69534,382.40866,0.8983102440834045,227.79955,395.9526,0.7319753170013428,268.13538,309.05222,0.8005037307739258,392.37402,303.78442,0.9974687099456787,89.582375,348.43573,0.8256908655166626,292.05032,407.3748,0.9099776744842529,397.3631,379.219,0.9974687099456787,87.38955,329.26154,0.5101914405822754,480.0,300.41873,0.31579241156578064,473.08212,379.45706,0.9490743279457092,297.28427,268.7469
0.9739294052124023,98.56845,360.90628,0.8205353617668152,285.2549,361.80392,0.9974687099456787,96.001076,337.64294,0.9720721244812012,227.10861,280.35678,0.9963095784187317,161.02838,293.4999,0.9716179966926575,94.02525,315.0865,0.9964057207107544,160.11192,379.81277,0.9073976278305054,229.11949,396.3525,0.6473244428634644,266.74478,309.03317,0.772395670413971,392.8186,303.63165,0.9974687099456787,89.24046,348.16898,0.8690648078918457,295.0371,405.65286,0.9302403330802917,396.7374,379.18695,0.9974687099456787,87.16431,329.16565,0.5494903922080994,480.0,299.97516,0.2741432189941406,472.22095,378.21155,0.9352067112922668,296.7499,270.69717
0.9637266993522644,99.033585,361.54608,0.24522951245307922,257.294,368.73926,0.9974687099456787,96.824615,338.2195,0.9730029702186584,226.83707,280.1408,0.9959807395935059,161.43396,294.76294,0.9673804044723511,93.538475,315.6393,0.9966351389884949,159.7835,380.13745,0.9059386849403381,229.57584,395.96677,0.9077637195587158,289.9608,303.2157,0.7724675536155701,392.79974,303.6748,0.9974687099456787,90.51118,348.96326,0.8630361557006836,294.20117,405.27145,0.9142675995826721,393.21423,378.95444,0.9974687099456787,87.5842,329.91702,0.5157323479652405,480.0,300.09354,0.2905910611152649,472.69818,378.99408,0.9334063529968262,296.5567,270.4584
0.9668532013893127,98.69164,361.7316,0.8578678965568542,288.0,348.15686,0.9974687099456787,96.82709,338.26923,0.9726143479347229,227.12547,279.96152,0.9966157078742981,160.17632,294.34888,0.9650666117668152,92.79709,316.16348,0.9966776371002197,160.60847,380.27417,0.8923768997192383,230.71654,396.10077,0.6275820136070251,267.56116,309.45923,0.7618791460990906,392.8096,303.47644,0.9974687099456787,90.59259,349.07037,0.8675527572631836,296.99786,405.34,0.9085446000099182,397.63675,379.35986,0.9974687099456787,87.25733,330.5605,0.5232837796211243,480.0,299.53827,0.2794547975063324,472.49973,378.25787,0.9266939759254456,296.58026,270.06796
0.9579682350158691,99.022064,361.71838,0.8274357914924622,285.64706,361.80392,0.9974687099456787,97.20653,338.71768,0.9678048491477966,227.31505,280.50848,0.9964085221290588,161.06267,294.26807,0.9606295228004456,92.87036,316.5307,0.996639609336853,160.6014,380.0398,0.8875488638877869,231.61969,395.63907,0.7513403296470642,269.2175,308.60983,0.8023477792739868,392.8017,303.3047,0.9974687099456787,90.75587,349.37415,0.8680267333984375,296.18878,405.40515,0.9269182085990906,397.67682,379.18988,0.9974687099456787,87.52366,330.81845,0.46709227561950684,480.0,300.4224,0.27788278460502625,472.53925,378.2247,0.9319233298301697,296.02603,270.79694
