,left ankle accuracy score,left ankle latitude,left ankle longitude,left ear accuracy score,left ear latitude,left ear longitude,left elbow accuracy score,left elbow latitude,left elbow longitude,left eye accuracy score,left eye latitude,left eye longitude,left hip accuracy score,left hip latitude,left hip longitude,left knee accuracy score,left knee latitude,left knee longitude,left shoulder accuracy score,left shoulder latitude,left shoulder longitude,left wrist accuracy score,left wrist latitude,left wrist longitude,nose accuracy score,nose latitude,nose longitude,right ankle accuracy score,right ankle latitude,right ankle longitude,right ear accuracy score,right ear latitude,right ear longitude,right elbow accuracy score,right elbow latitude,right elbow longitude,right eye accuracy score,right eye latitude,right eye longitude,right hip accuracy score,right hip latitude,right hip longitude,right knee accuracy score,right knee latitude,right knee longitude,right shoulder accuracy score,right shoulder latitude,right shoulder longitude,right wrist accuracy score,right wrist latitude,right wrist longitude,target
406,0.16439832746982574,480.0,363.60385,0.9372410178184508,80.49715,413.77817000000005,0.8262187242507935,206.69304,407.42264,0.9974687099456788,68.19565,402.10455,0.9386820197105408,261.8389,394.02695,0.71265709400177,418.97552,383.5119,0.9906541705131532,147.7092,431.15865999999994,0.7759962677955627,239.56895,421.21765,0.9974687099456788,74.79875,390.99234,0.04863125830888748,480.0,297.51797,0.9732570052146912,72.03005999999999,363.61676,0.8553333282470703,203.9325,371.61356,0.9974687099456788,65.12821,381.0913,0.911836326122284,271.2157,342.19608,0.3863265514373779,412.2932,305.3893,0.9941319823265076,132.71088,348.26617000000005,0.6162107586860657,238.46135,425.78042999999997,2
407,0.21915654838085172,480.0,371.1321,0.9656034111976624,76.55559000000001,408.6513,0.8139462471008301,206.68045,404.31537000000003,0.9974687099456788,65.800354,394.41467,0.9472272992134094,261.81702,393.4507,0.4579955339431762,407.6587,383.36053,0.98439759016037,148.40514,423.8015,0.7490143775939941,238.57512000000003,427.83078,0.9974666833877563,75.07585,384.02907999999996,0.03189116343855858,480.0,293.05316,0.9748737215995787,71.01979,358.10977,0.8920636773109436,205.64706,374.66666000000004,0.9974687099456788,65.28627,373.94417999999996,0.9167550206184388,263.44766,333.15787,0.2526263892650604,413.91967999999997,303.64697,0.9939383268356324,120.10961,337.42838,0.7081558704376221,239.5761,429.56818,2
408,0.1679816097021103,480.0,368.57446,0.9360811710357666,75.33651,395.14877,0.9306333661079408,207.91132,396.31847999999997,0.9974633455276488,64.80296,381.64014,0.9357237219810486,259.0857,384.11362,0.6150814890861511,357.20132,387.5663,0.993208110332489,148.16377,411.60098,0.7469272613525391,239.96282999999997,428.5428,0.9974687099456788,73.72584,371.52606000000003,0.0163249671459198,480.0,279.23807,0.9783326983451844,72.08328,343.8909,0.7840703725814819,192.76646000000002,352.59247,0.9974687099456788,64.0,360.2163,0.8515231013298035,268.47058,330.5098,0.11190444976091383,401.53046,295.73992999999996,0.9958674907684326,121.53695,326.69232,0.6479553580284119,240.69518,427.39087,2
409,0.3818942308425903,480.0,366.1423,0.9275767207145692,70.148186,368.87633999999997,0.8752673864364624,202.91765,377.6859,0.9974687099456788,61.064598,356.57642000000004,0.8679811358451843,262.4331,361.89395,0.1809312254190445,384.48294,372.25543,0.99089515209198,145.01251000000002,383.28463999999997,0.8600440025329591,239.54308999999998,416.31946,0.9974687099456788,70.58234,346.10434,0.046946749091148376,480.0,272.02512,0.9488888382911682,69.10387,317.68314,0.6544256806373596,203.29411000000002,366.82352000000003,0.9974687099456788,61.245487,335.18787000000003,0.8361396789550781,265.48107999999996,301.68573,0.0564032793045044,394.83984,283.08057,0.9935319423675536,123.02176000000001,303.1682,0.4190674126148224,239.6675,414.71713,2
410,0.5685840249061584,480.0,365.9851,0.8494004011154175,65.61086999999999,347.6561,0.8917022943496704,198.75937,361.11505,0.9974296689033508,57.550582999999996,334.75397000000004,0.8292825222015381,261.55927,346.85684,0.4714062511920929,385.5723,361.28595,0.975630521774292,142.97372,362.88333,0.8410981297492981,235.04643,399.8054,0.9974687099456788,68.46461,324.95212000000004,0.08245779573917389,480.0,268.8,0.9695790410041808,64.422585,296.4382,0.6436595320701599,191.21568,347.37256,0.9974687099456788,58.15109,312.1694,0.8129416108131409,259.24387,284.86465,0.13602325320243835,407.9667,269.96234,0.9864991903305054,121.07396000000001,287.882,0.3473181426525116,236.04178,399.27145,2
411,0.2642270624637604,480.0,366.09915,0.9230515956878662,63.977180000000004,330.94907,0.9436232447624208,196.92188000000002,347.7917,0.9974687099456788,55.696987,317.44595,0.8511059284210205,264.53713999999997,332.32455,0.6064600944519043,368.4198,351.18487999999996,0.9567924737930298,140.71802,343.45807,0.8374433517456055,231.60641,387.7447,0.9974687099456788,65.991936,308.4862,0.10394985973834993,480.0,261.73447000000004,0.9893471002578736,65.52467,277.74866000000003,0.3158007264137268,190.75542,334.04865,0.9974687099456788,58.17266,296.15887000000004,0.8225779533386229,270.05478,277.24426,0.25903645157814026,369.2549,272.0,0.9902052283287048,117.67062,272.0374,0.3055089116096497,232.0578,387.46005,2
412,0.3000382781028748,480.0,367.99036,0.897599995136261,63.245876,315.08496,0.7633827924728394,192.6742,332.3799,0.9974520802497864,54.73829,302.94424,0.5460343360900879,265.33333999999996,322.35294,0.6372828483581543,365.7179,344.67026,0.9093920588493348,136.2851,324.77936,0.7514684796333313,232.1413,383.00018,0.9974687099456788,64.39363,293.62628,0.08485039323568344,480.0,259.58297999999996,0.988583207130432,62.287228000000006,262.6274,0.7523613572120667,189.08365,331.2422,0.9974687099456788,55.105495,281.02872,0.5731749534606934,256.01056,274.11465,0.7015231251716614,353.65713999999997,269.3174,0.9935988187789916,114.96113000000001,258.10397,0.4792807698249817,232.87567,384.7328,2
413,0.3848182260990143,480.0,369.37417999999997,0.8772937059402466,60.79966999999999,304.0,0.8368782997131348,189.76915,326.5602,0.9974687099456788,52.224525,292.04346,0.6854188442230225,258.45898,309.52008,0.4160626530647278,377.89676000000003,348.66953,0.943953275680542,132.4678,312.48175,0.7543219327926636,230.99247999999997,377.3443,0.9974687099456788,63.04026999999999,282.552,0.0582982562482357,480.0,258.7346,0.98760324716568,61.141580000000005,250.91262999999998,0.7923277020454407,187.35796000000002,322.63662999999997,0.9974687099456788,53.58684,269.258,0.8180243968963623,273.15417,272.43282999999997,0.0972270891070366,375.13727,268.86273,0.9912202954292296,116.18843999999999,250.0353,0.5695381164550781,232.37138,379.6184,2
414,0.3511590361595154,480.0,372.86597,0.7582272887229919,57.75861,295.37317,0.8117441534996033,187.00316,315.9032,0.9974575638771056,48.981590000000004,283.92902000000004,0.2981504499912262,241.62512,298.8541,0.27634450793266296,371.4994,341.42199999999997,0.969570517539978,129.06575,303.8537,0.9016768336296082,227.39072000000002,366.67752,0.9974486231803894,60.817253,275.37807999999995,0.0555989034473896,480.0,260.0659,0.9873276352882384,57.620777000000004,240.77048,0.5513288974761963,185.34132,294.98138,0.9974687099456788,50.039215000000006,260.31372000000005,0.8252295851707458,260.49426,268.2296,0.6687244772911072,432.7519,262.38083,0.9902026653289796,115.64339,243.00453,0.3288500905036926,227.56007000000002,367.9563,2
415,0.3917016386985779,480.0,372.16742,0.7938665151596069,55.057175,292.88315,0.8872255086898804,189.59595,317.2642,0.997461199760437,48.446842,281.3591,0.2402721494436264,240.2923,302.05298,0.4264175593852997,376.80255,344.61206,0.9738366007804872,129.52098,304.21802,0.8315317630767822,227.89397999999997,366.82724,0.9973861575126648,61.119915,272.60165,0.06771458685398102,480.0,261.8228,0.9865117073059082,58.820404,237.93583999999998,0.3976838886737824,194.35558999999998,278.28006,0.9974652528762816,50.039215000000006,257.17647999999997,0.8883817791938782,260.8305,267.26538,0.03539758175611496,399.4217,260.93494,0.9885367155075072,116.25339,240.3674,0.720617949962616,234.97707999999997,305.7819,2
